kanji,reading,level,pos,meaning_en
湖,みずうみ,,n,"lake"
集まる,あつまる,,v5r,"to gather"
～にくい,～にくい,,unknown,""
生活,せいかつする,,unknown,""
糸,いと,,n,"thread"
関係,かんけい,,n,"relation"
ピアノ,ピアノ,,n,"piano (instrument)"
～目,～め,,unknown,""
番組,ばんぐみ,,n,"program (e.g. TV)"
急,きゅう,,adj-na,"sudden"
棚,たな,,n,"shelf"
木綿,もめん,,n,"cotton (material)"
輸出,ゆしゅつする,,unknown,""
タイプ,タイプ,,n,"type"
すり,すり,,unknown,""
うれしい,嬉しい,,unknown,""
アルコール,アルコール,,n,"alcohol"
ソフト,ソフト,,adj-na,"soft"
神社,じんじゃ,,n,"Shinto shrine"
大分,だいぶ,,adv,"considerably"
楽しみ,たのしみ,,n,"enjoyment"
趣味,しゅみ,,n,"hobby"
電報,でんぽう,,n,"telegram"
家内,かない,,n,"(my) wife"
指,ゆび,,n,"finger"
これから,これから,,unknown,""
たまに,たまに,,unknown,""
社会,しゃかい,,n,"society"
ああ,ああ,,adv,"like that"
会う,あう,,v5u,"to meet"
青,あお,,n,"blue"
青い,あおい,,adj-i,"blue"
赤,あか,,n,"red"
赤い,あかい,,adj-i,"red"
明るい,あかるい,,adj-i,"light"
秋,あき,,n,"autumn"
開く,あく,,v5k,"to open (e.g. doors)"
開ける,あける,,v1,"to open (a door, etc.)"
上げる,あげる,,v1,"to raise"
朝,あさ,,n,"morning"
朝御飯,あさごはん,,n,"breakfast"
明後日,あさって,,n,"day after tomorrow"
足; 脚,あし,,unknown,""
明日,あした,,n,"tomorrow"
あそこ,あそこ,,unknown,""
遊ぶ,あそぶ,,v5b,"to play (games, sports)"
暖かい,あたたかい,,adj-i,"warm"
頭,あたま,,n,"head"
新しい,あたらしい,,adj-i,"new"
あちら,あちら,,unknown,""
暑い,あつい,,adj-i,"hot"
熱い,あつい,,adj-i,"hot (to the touch)"
厚い,あつい,,adj-i,"thick"
あっち,あっち,,unknown,""
後,あと,,n,"behind"
あなた,あなた,,unknown,""
兄,あに,,n,"older brother"
姉,あね,,n,"older sister"
アパート,アパート,,n,"apartment building"
あの,あの,,int,"say"
浴びる,あびる,,v1,"to dash over oneself (e.g. water)"
危ない,あぶない,,adj-i,"dangerous"
甘い,あまい,,adj-i,"sweet-tasting"
余り,あまり,,n,"remainder"
雨,あめ,,n,"rain"
飴,あめ,,n,"(hard) candy"
洗う,あらう,,v5u,"to wash"
在る,ある,,v5r-i,"to be"
有る,ある,,v5r-i,"to be"
歩く,あるく,,v5k,"to walk"
あれ,あれ,,int,"huh?"
いい; よい,いい; よい,,unknown,""
いいえ,いいえ,,int,"no"
言う,いう,,v5u,"to say"
家,いえ,,n,"house"
いかが,いかが,,unknown,""
行く,いく; ゆく,,unknown,""
いくつ,いくつ,,unknown,""
いくら,いくら,,n,"salted salmon roe"
池,いけ,,n,"pond"
医者,いしゃ,,n,"doctor"
椅子,いす,,n,"chair"
忙しい,いそがしい,,adj-i,"busy"
痛い,いたい,,adj-i,"painful"
一,いち,,num,"one"
一日,いちにち,,n,"one day"
一番,いちばん,,n,"number one"
いつ,いつ,,unknown,""
五日,いつか,,n,"5th day of the month"
一緒,いっしょ,,n,"(doing) together"
五つ,いつつ,,num,"five"
いつも,いつも,,unknown,""
犬,いぬ,,n,"dog (Canis (lupus) familiaris)"
今,いま,,n,"now"
意味,いみ,,n,"meaning"
妹,いもうと,,n,"younger sister"
嫌,いや,,adj-na,"disliking"
入口,いりぐち,,n,"entrance"
居る,いる,,v1,"to be (of animate objects)"
要る,いる,,v5r,"to be needed"
入れる,いれる,,v1,"to put in"
色,いろ,,n,"colour"
色々,いろいろ,,adj-na,"various"
上,うえ,,n,"above"
後ろ,うしろ,,n,"back"
薄い,うすい,,adj-i,"thin (of an object)"
歌,うた,,n,"song"
歌う,うたう,,v5u,"to sing"
うち,うち,,unknown,""
生まれる,うまれる,,v1,"to be born"
海,うみ,,n,"sea"
売る,うる,,v5r,"to sell"
うるさい,うるさい,,unknown,""
上着,うわぎ,,n,"coat"
絵,え,,n,"picture"
映画,えいが,,n,"movie"
映画館,えいがかん,,n,"movie theatre"
英語,えいご,,n,"English (language)"
ええ,ええ,,int,"yes"
駅,えき,,n,"railway station"
エレベーター,エレベーター,,n,"elevator"
～円,～えん,,unknown,""
鉛筆,えんぴつ,,n,"pencil"
お～,お～,,unknown,""
美味しい,おいしい,,adj-i,"good(-tasting)"
多い,おおい,,adj-i,"many"
大きい,おおきい,,adj-i,"big"
大きな,おおきな,,adj-pn,"big"
大勢,おおぜい,,n,"crowd of people"
お母さん,おかあさん,,n,"mother"
お菓子,おかし,,n,"confections"
お金,おかね,,n,"money"
起きる,おきる,,v1,"to get up"
置く,おく,,v5k,"to put"
奥さん,おくさん,,n,"wife"
お酒,おさけ,,n,"alcohol"
お皿,おさら,,n,"plate"
伯父; 叔父さん,おじさん,,unknown,""
おじいさん,おじいさん,,unknown,""
教える,おしえる,,v1,"to teach"
押す,おす,,v5s,"to push"
遅い,おそい,,adj-i,"slow"
お茶,おちゃ,,n,"tea (esp. green or barley)"
お手洗い,おてあらい,,n,"toilet"
お父さん,おとうさん,,n,"father"
弟,おとうと,,n,"younger brother"
男,おとこ,,n,"man"
男の子,おとこのこ,,exp,"boy"
一昨日,おととい,,n,"day before yesterday"
おととし,おととし,,unknown,""
大人,おとな,,n,"adult"
お腹,おなか,,n,"belly"
同じ,おなじ,,adj-f,"same"
お兄さん,おにいさん,,n,"older brother"
お姉さん,おねえさん,,n,"older sister"
伯母さん; 叔母さん,おばさん,,unknown,""
おばあさん,おばあさん,,unknown,""
お風呂,おふろ,,n,"bath"
お弁当,おべんとう,,n,"bento"
覚える,おぼえる,,v1,"to memorize"
おまわりさん,おまわりさん,,unknown,""
重い,おもい,,adj-i,"heavy"
面白い,おもしろい,,adj-i,"interesting"
泳ぐ,およぐ,,v5g,"to swim"
降りる,おりる,,v1,"to descend (e.g. a mountain)"
終る,おわる,,v5r,"to end"
音楽,おんがく,,n,"music"
女,おんな,,n,"woman"
女の子,おんなのこ,,exp,"girl"
～回,～かい,,unknown,""
～階,～かい,,unknown,""
外国,がいこく,,n,"foreign country"
外国人,がいこくじん,,n,"foreigner"
会社,かいしゃ,,n,"company"
階段,かいだん,,n,"stairs"
買い物,かいもの,,n,"shopping"
買う,かう,,v5u,"to buy"
返す,かえす,,v5s,"to return (something)"
帰る,かえる,,v5r,"to return"
顔,かお,,n,"face"
かかる,かかる,,unknown,""
鍵,かぎ,,n,"key"
書く,かく,,v5k,"to write"
学生,がくせい,,n,"student (esp. a university student)"
～か月,～かげつ,,unknown,""
掛ける,かける,,v1,"to hang up (e.g. a coat, a picture on the wall)"
かける,かける,,unknown,""
傘,かさ,,n,"umbrella"
貸す,かす,,v5s,"to lend"
風,かぜ,,n,"wind"
風邪,かぜ,,n,"(common) cold"
方,かた,,n,"direction"
家族,かぞく,,n,"family"
片仮名,かたかな,,n,"katakana"
～月,～がつ,,unknown,""
学校,がっこう,,n,"school"
カップ,カップ,,n,"cup (drinking vessel, measure, brassiere, prize, etc.)"
家庭,かてい,,n,"home"
角,かど,,n,"corner"
かばん,かばん,,unknown,""
花瓶,かびん,,n,"(flower) vase"
かぶる,かぶる,,unknown,""
紙,かみ,,n,"paper"
カメラ,カメラ,,n,"camera"
火曜日,かようび,,n,"Tuesday"
辛い,からい,,adj-i,"spicy"
体,からだ,,n,"body"
借りる,かりる,,v1,"to borrow"
～がる,～がる,,unknown,""
軽い,かるい,,adj-i,"light (i.e. not heavy)"
カレー,カレー,,unknown,""
カレンダー,カレンダー,,n,"calendar"
川; 河,かわ,,unknown,""
～側,～がわ,,unknown,""
可愛い,かわいい,,adj-i,"cute"
漢字,かんじ,,n,"kanji"
木,き,,n,"tree"
黄色,きいろ,,n,"yellow"
黄色い,きいろい,,adj-i,"yellow"
消える,きえる,,v1,"to disappear"
聞く,きく,,v5k,"to hear"
北,きた,,n,"north"
ギター,ギター,,n,"guitar"
汚い,きたない,,adj-i,"dirty"
喫茶店,きっさてん,,n,"coffee shop"
切手,きって,,n,"stamp (postage)"
切符,きっぷ,,n,"ticket"
昨日,きのう,,n,"yesterday"
九,きゅう,,num,"nine"
牛肉,ぎゅうにく,,n,"beef"
牛乳,ぎゅうにゅう,,n,"(cow's) milk"
今日,きょう,,n,"today"
教室,きょうしつ,,n,"classroom"
兄弟,きょうだい,,n,"siblings"
去年,きょねん,,n,"last year"
嫌い,きらい,,adj-na,"disliked"
切る,きる,,v5r,"to cut"
着る,きる,,v1,"to wear (from the shoulders down)"
綺麗,きれい,,adj-na,"pretty"
キロ; キログラム,キロ; キログラム,,unknown,""
キロ; キロメートル,キロ; キロメートル,,unknown,""
銀行,ぎんこう,,n,"bank"
金曜日,きんようび,,n,"Friday"
九,く,,num,"nine"
薬,くすり,,n,"medicine"
下さい,ください,,exp,"please (give me)"
果物,くだもの,,n,"fruit"
口,くち,,n,"mouth"
靴,くつ,,n,"shoe"
靴下,くつした,,n,"socks"
国,くに,,n,"country"
曇り,くもり,,n,"cloudiness"
曇る,くもる,,v5r,"to get cloudy"
暗い,くらい,,adj-i,"dark"
～くらい; ぐらい,～くらい; ぐらい,,unknown,""
クラス,クラス,,n,"class"
グラム,グラム,,unknown,""
来る,くる,,vk,"to come (spatially or temporally)"
車,くるま,,n,"car"
黒,くろ,,n,"black"
黒い,くろい,,adj-i,"black"
警官,けいかん,,n,"police officer"
今朝,けさ,,n,"this morning"
消す,けす,,v5s,"to erase"
結構,けっこう,,adj-na,"splendid"
結婚,けっこん (する),,unknown,""
月曜日,げつようび,,n,"Monday"
玄関,げんかん,,n,"entrance"
元気,げんき,,adj-na,"lively"
～個,～こ,,unknown,""
五,ご,,num,"five"
～語,～ご,,unknown,""
公園,こうえん,,n,"(public) park"
交差点,こうさてん,,n,"crossing"
紅茶,こうちゃ,,n,"black tea"
交番,こうばん,,n,"police box"
声,こえ,,n,"voice"
コート,コート,,n,"coat"
コーヒー,コーヒー,,unknown,""
ここ,ここ,,unknown,""
午後,ごご,,n,"afternoon"
九日,ここのか,,n,"9th day of the month"
九つ,ここのつ,,num,"nine"
午前,ごぜん,,n,"morning"
答える,こたえる,,v1,"to answer"
こちら,こちら,,unknown,""
こっち,こっち,,unknown,""
コップ,コップ,,n,"cop"
今年,ことし,,n,"this year"
言葉,ことば,,n,"language"
子供,こども,,n,"child"
この,この,,unknown,""
御飯,ごはん,,n,"cooked rice"
コピーする,コピーする,,unknown,""
困る,こまる,,v5r,"to be troubled"
これ,これ,,int,"hey"
～ころ; ～ごろ,～ころ; ～ごろ,,unknown,""
今月,こんげつ,,n,"this month"
今週,こんしゅう,,n,"this week"
こんな,こんな,,adj-pn,"this sort of"
今晩,こんばん,,n,"tonight"
さあ,さあ,,int,"come (on)"
～歳,～さい,,unknown,""
財布,さいふ,,n,"wallet"
魚,さかな,,n,"fish"
先,さき,,n,"point"
咲く,さく,,v5k,"to bloom"
作文,さくぶん,,n,"writing (an essay, prose, etc.)"
差す,さす,,v5s,"to shine"
～冊,～さつ,,unknown,""
雑誌,ざっし,,n,"magazine"
砂糖,さとう,,n,"sugar"
寒い,さむい,,adj-i,"cold (e.g. weather)"
さ来年,さらいねん,,n,"year after next"
～さん,～さん,,unknown,""
三,さん,,num,"three"
散歩,さんぽ (する),,unknown,""
四,し,,num,"four"
～時,～じ,,unknown,""
塩,しお,,n,"salt"
しかし,しかし,,unknown,""
時間,じかん,,n,"time"
～時間,～じかん,,unknown,""
仕事,しごと,,n,"work"
辞書,じしょ,,n,"dictionary"
静か,しずか,,adj-na,"quiet"
下,した,,n,"below"
七,しち,,num,"seven"
質問,しつもん,,n,"question"
自転車,じてんしゃ,,n,"bicycle"
自動車,じどうしゃ,,n,"car"
死ぬ,しぬ,,v5n,"to die"
字引,じびき,,n,"dictionary"
自分,じぶん,,pn,"myself"
閉まる,しまる,,v5r,"to be shut"
閉める,しめる,,v1,"to close"
締める,しめる,,v1,"to tie"
じゃ; じゃあ,じゃ; じゃあ,,unknown,""
写真,しゃしん,,n,"photograph"
シャツ,シャツ,,n,"shirt (undergarment)"
シャワー,シャワー,,n,"shower"
十,じゅう,,num,"ten"
～中,～じゅう,,unknown,""
～週間,～しゅうかん,,unknown,""
授業,じゅぎょう,,n,"lesson"
宿題,しゅくだい,,n,"homework"
上手,じょうず,,adj-na,"skillful"
丈夫,じょうぶ,,adj-na,"healthy"
醤油,しょうゆ,,n,"soy sauce"
食堂,しょくどう,,n,"dining room"
知る,しる,,v5r,"to know"
白,しろ,,n,"white"
白い,しろい,,adj-i,"white"
～人,～じん,,unknown,""
新聞,しんぶん,,n,"newspaper"
水曜日,すいようび,,n,"Wednesday"
吸う,すう,,v5u,"to smoke"
スカート,スカート,,n,"skirt"
好き,すき,,adj-na,"liking"
～すぎ,～すぎ,,unknown,""
少ない,すくない,,adj-i,"few"
すぐに,すぐに,,unknown,""
少し,すこし,,adv,"a little"
涼しい,すずしい,,adj-i,"cool"
～ずつ,～ずつ,,unknown,""
ストーブ,ストーブ,,n,"(room) heater"
スプーン,スプーン,,n,"spoon"
スポーツ,スポーツ,,n,"sport"
ズボン,ズボン,,unknown,""
住む,すむ,,v5m,"to live (of humans)"
する,する,,unknown,""
座る,すわる,,v5r,"to sit (down)"
背,せい,,n,"height"
生徒,せいと,,n,"pupil"
セーター,セーター,,n,"sweater"
石鹸,せっけん,,n,"soap"
背広,せびろ,,n,"business suit"
狭い,せまい,,adj-i,"narrow"
ゼロ,ゼロ,,unknown,""
千,せん,,num,"thousand"
先月,せんげつ,,n,"last month"
先週,せんしゅう,,n,"last week"
先生,せんせい,,n,"teacher"
洗濯,せんたく,,n,"washing"
全部,ぜんぶ,,n,"all"
そう; そうです,そう; そうです,,unknown,""
掃除,そうじ (する),,unknown,""
そうして; そして,そうして; そして,,unknown,""
そこ,そこ,,unknown,""
そちら,そちら,,unknown,""
そっち,そっち,,unknown,""
外,そと,,n,"outside"
その,その,,unknown,""
そば,そば,,unknown,""
空,そら,,n,"sky"
それ,それ,,int,"there!"
それから,それから,,unknown,""
それでは,それでは,,unknown,""
～台,～だい,,unknown,""
大学,だいがく,,n,"university"
大使館,たいしかん,,n,"embassy"
大丈夫,だいじょうぶ,,adj-na,"safe"
大好き,だいすき,,adj-na,"liking very much"
大切,たいせつ,,adj-na,"important"
台所,だいどころ,,n,"kitchen"
大変,たいへん,,adv,"very"
高い,たかい,,adj-i,"high"
～だけ,～だけ,,unknown,""
沢山,たくさん,,adj-no,"a lot"
タクシー,タクシー,,n,"taxi"
出す,だす,,v5s,"to take out"
～たち,～たち,,unknown,""
立つ,たつ,,v5t,"to stand (up)"
たて,たて,,unknown,""
建物,たてもの,,n,"building"
楽しい,たのしい,,adj-i,"enjoyable"
頼む,たのむ,,v5m,"to request"
たばこ,たばこ,,unknown,""
多分,たぶん,,adv,"probably"
食べ物,たべもの,,n,"food"
食べる,たべる,,v1,"to eat"
卵,たまご,,n,"eggs"
誰,だれ,,pn,"who"
誰か,だれか,,pn,"someone"
誕生日,たんじょうび,,n,"birthday"
段々,だんだん,,adv,"gradually"
小さい,ちいさい,,adj-i,"small"
小さな,ちいさな,,adj-pn,"small"
近い,ちかい,,adj-i,"near"
違う,ちがう,,v5u,"to differ (from)"
近く,ちかく,,n,"near"
地下鉄,ちかてつ,,n,"subway"
地図,ちず,,n,"map"
父,ちち,,n,"father"
茶色,ちゃいろ,,n,"brown"
茶碗,ちゃわん,,n,"rice bowl"
～中,～ちゅう,,unknown,""
丁度,ちょうど,,adv,"exactly"
ちょっと,ちょっと,,unknown,""
一日,ついたち,,n,"first day of the month"
使う,つかう,,v5u,"to use (a tool, method, etc.)"
疲れる,つかれる,,v1,"to get tired"
次,つぎ,,n,"next"
着く,つく,,v5k,"to arrive at"
机,つくえ,,n,"desk"
作る,つくる,,v5r,"to make"
つける,つける,,unknown,""
勤める,つとめる,,v1,"to work (for)"
つまらない,つまらない,,unknown,""
冷たい,つめたい,,adj-i,"cold (to the touch)"
強い,つよい,,adj-i,"strong"
手,て,,n,"hand"
テープ,テープ,,n,"tape"
テープレコーダー,テープレコーダー,,n,"tape recorder"
テーブル,テーブル,,n,"table"
出かける,でかける,,v1,"to go out (e.g. on an excursion or outing)"
手紙,てがみ,,n,"letter"
できる,できる,,unknown,""
出口,でぐち,,n,"exit"
テスト,テスト,,n,"test (of ability, knowledge, etc.)"
では,では,,conj,"then"
デパート,デパート,,n,"department store"
でも,でも,,conj,"but"
出る,でる,,v1,"to leave"
テレビ,テレビ,,n,"television"
天気,てんき,,n,"weather"
電気,でんき,,n,"electricity"
電車,でんしゃ,,n,"train"
電話,でんわ,,n,"telephone call"
戸,と,,n,"door (esp. Japanese-style)"
～度,～ど,,unknown,""
ドア,ドア,,n,"door"
トイレ,トイレ,,n,"toilet"
どう,どう,,int,"whoa (command used to stop a horse, etc.)"
どうして,どうして,,unknown,""
どうぞ,どうぞ,,adv,"please"
動物,どうぶつ,,n,"animal"
どうも,どうも,,int,"thank you"
十,(〜を) とお,,unknown,""
遠い,とおい,,adj-i,"far"
十日,とおか,,n,"10th day of the month"
～時,～とき,,unknown,""
時々,ときどき,,adv,"sometimes"
時計,とけい,,n,"clock"
どこ,どこ,,unknown,""
所,ところ,,n,"place"
年,とし,,n,"year"
図書館,としょかん,,n,"library"
どちら,どちら,,unknown,""
どっち,どっち,,unknown,""
とても,とても,,unknown,""
どなた,どなた,,unknown,""
隣,となり,,adj-no,"next (to)"
どの,どの,,unknown,""
飛ぶ,とぶ,,v5b,"to fly"
止まる,とまる,,v5r,"to stop (moving)"
友達,ともだち,,n,"friend"
土曜日,どようび,,n,"Saturday"
鳥,とり,,n,"bird"
鶏肉,とりにく,,n,"chicken meat"
取る,とる,,v5r,"to take"
撮る,とる,,v5r,"to take (a photograph)"
どれ,どれ,,unknown,""
どんな,どんな,,adj-pn,"what kind of"
ない,ない,,aux-adj,"not"
ナイフ,ナイフ,,n,"knife"
中,なか,,n,"inside"
長い,ながい,,adj-i,"long (distance, length)"
鳴く,なく,,v5k,"to make sound (of an animal)"
無くす,なくす,,v5s,"to lose (something)"
なぜ,なぜ,,unknown,""
